,datetime,machineID,volt_ma_3,rotate_ma_3,pressure_ma_3,vibration_ma_3,volt_sd_3,rotate_sd_3,pressure_sd_3,vibration_sd_3,volt_ma_12,rotate_ma_12,pressure_ma_12,vibration_ma_12,volt_sd_12,rotate_sd_12,pressure_sd_12,vibration_sd_12,e_error1,e_error2,e_error3,e_error4,de_error1,de_error2,de_error3,de_error4,m_1,m_2,m_3,m_4,dm_1,dm_2,dm_3,dm_4,f_1,f_2,f_3,f_4,df_1,df_2,df_3,df_4,model,age
146903,2015-04-22 03:00:00,51,167.9077682103796,492.84528466371256,94.57656180285763,51.766462991825385,6.705091377822899,40.11993292569399,2.455911541045323,10.399887227435416,169.2982502685251,463.9771824538143,97.70542460811036,47.30435684704356,9.631131245988165,44.262248608426916,9.2837155093354,6.481672637485714,0.0,0.0,0.0,0.0,636.0,495.0,1410.0,1218.0,0.0,0.0,0.0,0.0,2298.0,138.0,858.0,1218.0,0.0,0.0,0.0,0.0,2637.0,498.0,2661.0,1218.0,model4,19
146904,2015-04-22 06:00:00,51,172.58704610555995,452.53573092900456,97.8886684718373,47.98247005612035,10.452597377219837,82.7523535157328,3.6375989384752265,2.996167032251048,168.87457894244844,458.64470511724335,98.93798469652512,47.81311763074817,9.59707455664132,49.02639744967551,6.925136924450567,5.912105692091169,0.0,0.0,0.0,0.0,639.0,498.0,1413.0,1221.0,0.0,0.0,0.0,0.0,2301.0,141.0,861.0,1221.0,0.0,0.0,0.0,0.0,2640.0,501.0,2664.0,1221.0,model4,19
146905,2015-04-22 09:00:00,51,168.53935898795655,486.39952905943414,96.98164183660917,57.214342610191785,11.929786067935257,61.867937192605275,9.634438389765434,2.7345101067628326,168.55149059296917,465.89184917735565,98.90143721412926,50.48748547857562,8.893620351159925,55.7483724262338,6.831906498989205,6.8749265141545175,0.0,0.0,0.0,0.0,642.0,501.0,1416.0,1224.0,0.0,0.0,0.0,0.0,2304.0,144.0,864.0,1224.0,0.0,0.0,0.0,0.0,2643.0,504.0,2667.0,1224.0,model4,19
146906,2015-04-22 12:00:00,51,182.75166761431987,429.8308037707816,105.53339822481136,61.97110130328823,24.599062140800996,107.965245442307,10.016736544365344,8.77934437480771,172.9464602295552,465.40283710572913,98.74506758402823,54.73359424035696,14.227195722097498,71.19629506846529,7.548298861132976,8.213789450342905,0.0,0.0,0.0,1.0,645.0,504.0,1419.0,0.0,0.0,0.0,0.0,0.0,2307.0,147.0,867.0,1227.0,0.0,0.0,0.0,0.0,2646.0,507.0,2670.0,1227.0,model4,19
146907,2015-04-22 15:00:00,51,178.51722796536822,471.2183836267786,96.25414058257509,58.678215950951454,8.110880778010054,23.574550084851385,6.817528690184395,5.570079065975627,175.5988251683024,459.99611184649575,99.16446227895763,56.46153248013848,14.144433479356012,68.18540456823287,7.816145831604605,7.2130263000098624,0.0,0.0,0.0,1.0,648.0,507.0,1422.0,0.0,0.0,0.0,0.0,0.0,2310.0,150.0,870.0,1230.0,0.0,0.0,0.0,0.0,2649.0,510.0,2673.0,1230.0,model4,19
146908,2015-04-22 18:00:00,51,181.90416136641423,443.92310665989385,103.06713180244289,59.349014139175644,7.0004976634902985,82.19093628187437,6.0831175009685365,2.6433975804759173,177.92810398351594,457.84295577921813,100.45907811160903,59.3031685009023,13.840547187492014,68.42976426483449,8.203408682430386,5.0520626673779825,0.0,0.0,0.0,1.0,651.0,510.0,1425.0,0.0,0.0,0.0,0.0,0.0,2313.0,153.0,873.0,1233.0,0.0,0.0,0.0,0.0,2652.0,513.0,2676.0,1233.0,model4,19
146909,2015-04-22 21:00:00,51,177.33822992531154,432.0833957141922,98.13185958207445,60.83262147012929,14.291703054902712,11.598730604438254,14.423813855054217,3.425728115932857,180.12782171785466,444.26392244290764,100.74663254797532,60.207738215886685,13.175622570132228,61.388691751527496,9.291643159630201,4.985269084246658,0.0,0.0,0.0,1.0,654.0,513.0,1428.0,0.0,0.0,0.0,0.0,0.0,2316.0,156.0,876.0,1236.0,0.0,0.0,0.0,0.0,2655.0,516.0,2679.0,1236.0,model4,19
146910,2015-04-23 00:00:00,51,181.7683753069899,495.14860519575086,102.78612639704109,58.82085939246566,20.951363971430823,49.35734150584543,9.202683415063536,3.3907926132292014,179.88199864102216,460.5933727991499,100.05981459103276,59.42017773818105,11.923827626301089,49.503524928979765,8.823874135841224,3.4538791427599937,0.0,0.0,0.0,1.0,657.0,516.0,1431.0,0.0,0.0,0.0,0.0,0.0,2319.0,159.0,879.0,1239.0,0.0,0.0,0.0,0.0,2658.0,519.0,2682.0,1239.0,model4,19
146911,2015-04-23 03:00:00,51,181.0753632860409,455.2907601055659,94.5826606581054,58.94874994746976,2.1684292286303894,81.92910407380326,16.88730010681454,2.294579661881076,180.5215324711903,456.61146691884665,99.64194460991536,59.48781123731064,11.423907279455493,59.41016120251658,11.193851864120768,2.6741360818997424,0.0,0.0,0.0,1.0,660.0,519.0,1434.0,0.0,0.0,0.0,0.0,0.0,2322.0,162.0,882.0,1242.0,0.0,0.0,0.0,0.0,2661.0,522.0,2685.0,1242.0,model4,19
146912,2015-04-23 06:00:00,51,180.72008365920223,485.7967727507792,93.66422837506143,58.12587377418663,28.882903601111558,28.827904223584884,15.251798382509756,3.7719989486602823,180.22551304438733,467.079883441568,97.29121875307,59.18202614606338,16.512596537022095,50.21222754258676,12.703772501427382,2.9775930643090116,0.0,0.0,0.0,1.0,663.0,522.0,1437.0,0.0,0.0,0.0,0.0,0.0,2325.0,165.0,885.0,1245.0,0.0,0.0,0.0,0.0,2664.0,525.0,2688.0,1245.0,model4,19
146913,2015-04-23 09:00:00,51,188.40327595509385,433.93580011418925,101.29197628368433,59.93730219191338,27.48394056290836,35.7801562774123,7.164292003998796,5.486291645892226,182.99177455183295,467.54298454156725,98.08124792847248,58.9581963265094,19.506046820414944,51.9125826168033,11.678316890347515,3.400413936155129,0.0,0.0,0.0,1.0,666.0,525.0,1440.0,0.0,0.0,0.0,0.0,0.0,2328.0,168.0,888.0,1248.0,0.0,0.0,0.0,0.0,2667.0,528.0,2691.0,1248.0,model4,19
146914,2015-04-23 12:00:00,51,177.42938786504791,469.34103169133755,96.43131410356322,55.25747828554859,19.35696377945509,86.32931739887675,3.8690565940436077,4.8633886373285735,181.90702769134745,461.0910911654639,96.492544855103,58.067351049780136,19.379040899339607,57.91941992221521,10.754474097657097,4.078850187397629,0.0,0.0,0.0,1.0,669.0,528.0,1443.0,0.0,0.0,0.0,0.0,0.0,2331.0,171.0,891.0,1251.0,0.0,0.0,0.0,0.0,2670.0,531.0,2694.0,1251.0,model4,19
146915,2015-04-23 15:00:00,51,179.42233080152258,486.0645995512509,96.30630845312862,50.025198668894895,1.7551344900511872,32.20535613922552,7.886193196791497,5.450832275858545,181.49376957021786,468.78455102688525,96.9234568038588,55.83646323013642,19.405184600175613,49.18489229540914,8.59810221413275,5.7514890392027125,0.0,0.0,0.0,1.0,672.0,531.0,1446.0,0.0,0.0,0.0,0.0,0.0,2334.0,174.0,894.0,1254.0,0.0,0.0,0.0,0.0,2673.0,534.0,2697.0,1254.0,model4,19
146916,2015-04-23 18:00:00,51,161.0743833593269,451.7411530764073,103.2997778655802,52.1528394297226,16.774330275709953,38.45772162715258,14.862024791725672,1.89950485464433,176.58234449524903,460.27064610829217,99.33234417648849,54.34320464402041,19.059901338550635,49.57999300163915,8.582210316349924,5.566632486425249,0.0,0.0,0.0,1.0,675.0,534.0,1449.0,0.0,0.0,0.0,0.0,0.0,2337.0,177.0,897.0,1257.0,0.0,0.0,0.0,0.0,2676.0,537.0,2700.0,1257.0,model4,19
146917,2015-04-23 21:00:00,51,183.5570910160866,421.1987774483796,92.40566002145458,56.91551895722379,8.421312042442946,66.73639741084864,15.433766202012501,7.682558829118784,175.3707982604972,457.0863904418398,97.11076511093107,53.58775883534801,14.573653434434284,57.020390045296374,10.690425687604934,5.375248308175253,0.0,0.0,0.0,1.0,678.0,537.0,1452.0,0.0,0.0,0.0,0.0,0.0,2340.0,180.0,900.0,1260.0,0.0,0.0,0.0,0.0,2679.0,540.0,2703.0,1260.0,model4,19
146918,2015-04-24 00:00:00,51,169.60582992120524,432.63554328793634,84.45107707913947,50.71514774031456,6.508680595914719,15.939407659043493,0.9665318071934116,1.8943879720449917,173.41490877453654,447.91001834098944,94.11570585482512,52.452176199039506,12.478097296614806,44.415122795155206,12.06361911480771,5.032763301317472,0.0,0.0,0.0,1.0,681.0,540.0,1455.0,0.0,0.0,0.0,0.0,0.0,2343.0,183.0,903.0,1263.0,0.0,0.0,0.0,0.0,2682.0,543.0,2706.0,1263.0,model4,19
146919,2015-04-24 03:00:00,51,158.12614308590858,513.9297728961877,93.55774682910744,45.24277874270236,8.633255045527427,52.19516908044054,10.25770696260677,3.433582861434321,168.09086184563307,454.8763116772236,93.42856544881982,51.25657121749137,13.844799571705725,54.93814103400563,12.313218240969425,5.751470392576679,0.0,0.0,0.0,1.0,684.0,543.0,1458.0,0.0,0.0,0.0,0.0,0.0,2346.0,186.0,906.0,1266.0,0.0,0.0,0.0,0.0,2685.0,546.0,2709.0,1266.0,model4,19
146920,2015-04-24 06:00:00,51,159.5678378685242,462.86977484772274,98.76588398208754,51.67647012341147,9.868794552826957,34.633940820893706,15.656240050136224,2.4013414478858075,167.7142254729324,457.6584671200524,92.29509197794664,51.13747889091358,12.824067462294071,54.53150364379296,11.65397388127026,5.769347150071291,0.0,0.0,0.0,1.0,687.0,546.0,1461.0,0.0,0.0,0.0,0.0,0.0,2349.0,189.0,909.0,1269.0,0.0,0.0,0.0,0.0,2688.0,549.0,2712.0,1269.0,model4,19
146921,2015-04-24 09:00:00,51,178.0554721685679,487.204430628528,104.5029721906372,42.158788008675835,16.57176123306409,43.85203128807576,16.613177746760684,3.6597059367239946,166.33882076105274,474.1598804150895,95.31942002024228,47.44829615377659,12.654741989748583,45.73883060959958,13.166282251228653,4.798248774444028,0.0,0.0,0.0,1.0,690.0,549.0,1464.0,0.0,0.0,0.0,0.0,0.0,2352.0,192.0,912.0,1272.0,0.0,0.0,0.0,0.0,2691.0,552.0,2715.0,1272.0,model4,19
146922,2015-04-24 12:00:00,51,159.32530870950856,457.76151803197234,98.7131660174203,42.5007489526765,16.20778047317379,68.9581445385669,12.625396646549094,7.830346300788315,163.7686904581286,480.4413741010986,98.88494225481247,45.39469645686706,14.265365121917391,49.70384111194684,12.618270664423443,5.716934895501447,0.0,0.0,0.0,1.0,693.0,552.0,1467.0,0.0,0.0,0.0,0.0,0.0,2355.0,195.0,915.0,1275.0,0.0,0.0,0.0,0.0,2694.0,555.0,2718.0,1275.0,model4,19
146923,2015-04-24 15:00:00,51,171.28366243468392,446.8687286822706,93.13858905291772,37.26550369975403,19.85971387562955,46.83967096184319,0.8467356630999118,3.9174527698105903,167.05807029532244,463.67611304761937,98.78015281076502,43.40037769612997,16.01796292825749,45.48575151171255,11.894284496776619,6.856218678929046,0.0,0.0,0.0,1.0,696.0,555.0,1470.0,0.0,0.0,0.0,0.0,0.0,2358.0,198.0,918.0,1278.0,0.0,0.0,0.0,0.0,2697.0,558.0,2721.0,1278.0,model4,19
146924,2015-04-24 18:00:00,51,155.48189360755683,466.5693269868939,100.53891883465484,41.499246825952305,4.154457178474206,52.811973736407445,11.546086585342676,5.2979163411722086,166.03658423008062,464.6010010824122,99.22341152390685,40.85607187176518,16.189926628066566,48.571012141579416,11.035166885054243,5.128954408337206,0.0,0.0,0.0,0.0,699.0,558.0,1473.0,3.0,0.0,0.0,0.0,0.0,2361.0,201.0,921.0,1281.0,0.0,0.0,0.0,0.0,2700.0,561.0,2724.0,1281.0,model4,19
146925,2015-04-24 21:00:00,51,189.41544024704456,417.0004480105809,101.16405665285885,40.974257175107276,1.6130377889151946,26.86539217367509,3.061613836611367,2.8659603048321247,168.8765762496998,447.05000542792544,98.38868263946226,40.55993916337305,17.706632747039073,47.783903924639965,8.121751709796062,4.980934822152964,0.0,0.0,0.0,0.0,702.0,561.0,1476.0,6.0,0.0,0.0,0.0,0.0,2364.0,204.0,924.0,1284.0,0.0,0.0,0.0,0.0,2703.0,564.0,2727.0,1284.0,model4,19
146926,2015-04-25 00:00:00,51,168.65656384861856,438.70639901738105,102.84630050432231,42.20097297275214,7.640308493682395,57.60428607810136,10.780413609518293,3.2128828383562005,171.20939003447734,442.28622567427755,99.42196626118778,40.48499516839196,15.67075576088795,44.55301948374707,7.89538309045245,3.9037832857203663,0.0,0.0,0.0,0.0,705.0,564.0,1479.0,9.0,0.0,0.0,0.0,0.0,2367.0,207.0,927.0,1287.0,0.0,0.0,0.0,0.0,2706.0,567.0,2730.0,1287.0,model4,19
146927,2015-04-25 03:00:00,51,177.15496455446586,473.29370266717996,97.6599897902242,40.82730444144713,18.242997011626116,61.46265330954548,10.58513896459272,3.5694998335897035,172.67721556442282,448.89246917050485,100.5523164455144,41.375445353815245,15.54546041685989,49.817646013641514,8.441796039976168,3.332564964242958,0.0,0.0,0.0,0.0,708.0,567.0,1482.0,12.0,0.0,0.0,0.0,0.0,2370.0,210.0,930.0,1290.0,0.0,0.0,0.0,0.0,2709.0,570.0,2733.0,1290.0,model4,19
146928,2015-04-25 06:00:00,51,162.37181321105416,411.6367103002237,97.36033814348451,38.40719384580004,11.264734547214672,41.71751282875629,12.151626190223814,4.460497265289396,174.39969546529719,435.15931499883726,99.75767127272184,40.60243210877718,14.37645680372567,48.77185806412337,8.715665300813235,3.371499466086238,0.0,0.0,0.0,0.0,711.0,570.0,1485.0,15.0,0.0,0.0,0.0,0.0,2373.0,213.0,933.0,1293.0,0.0,0.0,0.0,0.0,2712.0,573.0,2736.0,1293.0,model4,19
146929,2015-04-25 09:00:00,51,165.97199589251153,485.5417540941246,96.57057278880848,43.7524899088259,23.184215327588912,7.256742095195598,9.2855011493591,3.805246194724041,168.5388343766639,452.29464151972314,98.60930030670924,41.296990292206836,14.978116719919221,50.38935829628774,9.525082213118774,3.827345785317496,0.0,0.0,0.0,0.0,714.0,573.0,1488.0,18.0,0.0,0.0,0.0,0.0,2376.0,216.0,936.0,1296.0,0.0,0.0,0.0,0.0,2715.0,576.0,2739.0,1296.0,model4,19
146930,2015-04-25 12:00:00,51,160.79830692972754,416.84013201796296,98.79769624676142,41.0376696309716,6.128779458835603,47.81899944217951,1.707579662414749,3.4986556986628146,166.57427014694122,446.82807476986864,97.597149242319,41.0061644567617,15.254062338858697,51.10178176537131,8.007682072956433,3.834123297336082,0.0,0.0,0.0,0.0,717.0,576.0,1491.0,21.0,0.0,0.0,0.0,0.0,2379.0,219.0,939.0,1299.0,0.0,0.0,0.0,0.0,2718.0,579.0,2742.0,1299.0,model4,19
146931,2015-04-25 15:00:00,51,177.66269136464288,396.58140899644815,93.7333408067024,38.588713349397004,12.140022744809002,50.505318658902766,2.0298528769324222,3.1422170472754267,166.70120184948544,427.6500013521857,96.61548699643856,40.446516683749174,14.211102106049314,49.846020996849,6.893437172081241,3.927151213232294,0.0,0.0,0.0,0.0,720.0,579.0,1494.0,24.0,0.0,0.0,0.0,0.0,2382.0,222.0,942.0,1302.0,0.0,0.0,0.0,0.0,2721.0,582.0,2745.0,1302.0,model4,19
146932,2015-04-25 18:00:00,51,175.5001089607149,445.9253290672871,99.60739948240582,38.36278892426551,8.364761937032531,53.38728703364678,6.304563348034073,1.6087750228878541,169.98327578690063,436.22215604395166,97.17725233116887,40.43541545336554,13.994891985626202,51.258251031965244,5.463003537567742,3.510758762533085,0.0,0.0,0.0,0.0,723.0,582.0,1497.0,27.0,0.0,0.0,0.0,0.0,2385.0,225.0,945.0,1305.0,0.0,0.0,0.0,0.0,2724.0,585.0,2748.0,1305.0,model4,19
146933,2015-04-25 21:00:00,51,175.89978192022855,471.29763148974706,83.59147447193025,40.25909555631398,15.254548545266772,28.73093070289419,12.832342204264258,2.471424617502043,172.46522229382984,432.6611253928574,93.93247775194932,39.56206686523756,11.78457070709331,49.25677695877361,9.102739792114964,2.6417494937196886,0.0,0.0,0.0,0.0,726.0,585.0,1500.0,30.0,0.0,0.0,0.0,0.0,2388.0,228.0,948.0,1308.0,0.0,0.0,0.0,0.0,2727.0,588.0,2751.0,1308.0,model4,19
146934,2015-04-26 00:00:00,51,177.72273501740855,482.12941381430545,104.91793160007144,37.79161277441735,19.01135201265051,22.775918609069425,4.971403859264666,4.504602536878116,176.69632931575015,448.983445841943,95.46253659027684,38.75055265109899,12.19210880353007,49.125172039972846,10.522673442555297,2.8258160134014862,0.0,0.0,0.0,0.0,729.0,588.0,1503.0,33.0,0.0,0.0,0.0,0.0,2391.0,231.0,951.0,1311.0,0.0,0.0,0.0,0.0,2730.0,591.0,2754.0,1311.0,model4,19
146935,2015-04-26 03:00:00,51,159.4492869542562,470.097662275594,104.23395158975192,37.04430875189348,14.92343710154184,26.58970318140945,3.983159366363051,3.6219122908329173,172.14297821315347,467.3625091617295,98.08768928603922,38.36445150172312,14.85249933627073,32.897345016387995,11.203203360197476,3.033050947921462,0.0,0.0,0.0,0.0,732.0,591.0,1506.0,36.0,0.0,0.0,0.0,0.0,2394.0,234.0,954.0,1314.0,0.0,0.0,0.0,0.0,2733.0,594.0,2757.0,1314.0,model4,19
146936,2015-04-26 06:00:00,51,157.26699120227386,439.7637289606594,107.2545970467798,41.181458155202556,4.870248557176478,33.613705565871136,0.3556900495405305,2.8734680143927736,167.58469877354318,465.8221091350726,99.99948867713272,39.06911880945737,15.709879086520132,29.14211560012727,11.687972555855609,3.4427605239795023,0.0,0.0,0.0,0.0,735.0,594.0,1509.0,39.0,0.0,0.0,0.0,0.0,2397.0,237.0,957.0,1317.0,0.0,0.0,0.0,0.0,2736.0,597.0,2760.0,1317.0,model4,19
146937,2015-04-26 09:00:00,51,169.4092421587479,437.0470084906828,99.7493252271009,36.911653306904505,6.990227765197939,66.5591855933469,8.672959541123785,3.8539275740419017,165.96206383317303,457.2594533853065,104.0389513659254,38.23225824710501,13.876392963692064,40.525475565602164,5.397895361333775,3.682637981025386,0.0,0.0,0.0,0.0,738.0,597.0,1512.0,42.0,0.0,0.0,0.0,0.0,2400.0,240.0,960.0,1320.0,0.0,0.0,0.0,0.0,2739.0,600.0,2763.0,1320.0,model4,19
146938,2015-04-26 12:00:00,51,168.87097363218425,434.8338931098054,108.95928925198382,41.36791818614076,3.453580089295246,10.490111522833743,3.426867729430392,3.229552194825031,163.74912348686698,445.4355732091814,105.04929077890351,39.12633460003586,9.394235986684977,37.201635554598006,5.661906818916798,3.6776881125300065,0.0,0.0,0.0,0.0,741.0,600.0,1515.0,45.0,0.0,0.0,0.0,0.0,2403.0,243.0,963.0,1323.0,0.0,0.0,0.0,0.0,2742.0,603.0,2766.0,1323.0,model4,19
146939,2015-04-26 15:00:00,51,165.6148124760616,398.04255593095195,87.85950898714049,34.23493931165793,13.48811911626837,91.93543534318978,11.223008361844744,1.768236695196632,165.2905048673183,427.421796623021,100.95568012825066,38.423992239976975,8.611173804067544,53.71091565571939,10.686395240708627,4.063691160583949,0.0,0.0,0.0,0.0,744.0,603.0,1518.0,48.0,0.0,0.0,0.0,0.0,2406.0,246.0,966.0,1326.0,0.0,0.0,0.0,0.0,2745.0,606.0,2769.0,1326.0,model4,19
146940,2015-04-26 18:00:00,51,175.7836254285249,457.50525420818866,97.7071670927029,36.066003560882,9.559027316659527,27.471314237420337,5.271765512378138,5.3256037613885745,169.91966342388105,431.8571779349033,98.56882263973144,37.14512859139684,8.691814001595006,54.776465554628366,10.250427271804847,4.222273068913992,0.0,0.0,0.0,0.0,747.0,606.0,1521.0,51.0,0.0,0.0,0.0,0.0,2409.0,249.0,969.0,1329.0,0.0,0.0,0.0,0.0,2748.0,609.0,2772.0,1329.0,model4,19
146941,2015-04-26 21:00:00,51,186.53454281109495,494.6676811117243,100.82341903251891,43.49364048996106,22.555307789722274,66.5793943413205,7.85631602760386,7.3578228644899175,174.2009885869678,446.26234609016365,98.83734609108592,38.790625387160986,14.641799775448503,61.993417951682964,10.175685806358645,5.743996463237621,0.0,0.0,0.0,0.0,750.0,609.0,1524.0,54.0,0.0,0.0,0.0,0.0,2412.0,252.0,972.0,1332.0,0.0,0.0,0.0,0.0,2751.0,612.0,2775.0,1332.0,model4,19
146942,2015-04-27 00:00:00,51,162.22549529429926,452.0221163613716,96.98671989663785,33.7840035393941,10.649303557276863,20.58157514044426,1.9952185932734758,2.326676667412362,172.53961900249655,450.5594019030552,95.84420375224943,36.894646725474324,16.161274034922148,62.076389991322195,8.084057187271856,5.760602354673953,0.0,0.0,0.0,0.0,753.0,612.0,1527.0,57.0,0.0,0.0,0.0,0.0,2415.0,255.0,975.0,1335.0,0.0,0.0,0.0,0.0,2754.0,615.0,2778.0,1335.0,model4,19
146943,2015-04-27 03:00:00,51,171.9192402920653,469.38297471480456,106.55145875444583,39.61784503065622,14.936634845544503,60.94497698551487,5.0635051176685275,3.919104608613699,174.11572595649747,468.39450659901826,100.51719119407578,38.2403731552239,15.9056547536385,44.60373391155439,6.0966925418158056,5.790186958698205,0.0,0.0,0.0,0.0,756.0,615.0,1530.0,60.0,0.0,0.0,0.0,0.0,2418.0,258.0,978.0,1338.0,0.0,0.0,0.0,0.0,2757.0,618.0,2781.0,1338.0,model4,19
146944,2015-04-27 06:00:00,51,184.49725405849867,476.83306816692584,96.54183052750574,40.11552622034079,18.109333153466732,86.19021757906236,5.784067173550539,7.083881843515973,176.29413311399085,473.22646008870265,100.22585705277648,39.25275382008861,17.873473211164555,56.254544935550655,6.345344508875368,6.003737779765286,0.0,0.0,0.0,0.0,759.0,618.0,1533.0,63.0,0.0,0.0,0.0,0.0,2421.0,261.0,981.0,1341.0,0.0,0.0,0.0,0.0,2760.0,621.0,2784.0,1341.0,model4,19
146945,2015-04-27 09:00:00,51,156.88875701548565,477.6188905746039,99.02249188797036,38.62551465373878,16.714630897781873,37.70011425327569,11.57355392271041,4.895272928159156,168.8826866650885,468.96426245442257,99.77562526663935,38.035722361033045,17.0861423774101,49.77036753333277,7.312435126784795,4.913772489731126,0.0,0.0,0.0,0.0,762.0,621.0,1536.0,66.0,0.0,0.0,0.0,0.0,2424.0,264.0,984.0,1344.0,0.0,0.0,0.0,0.0,2763.0,624.0,2787.0,1344.0,model4,19
146946,2015-04-27 12:00:00,51,163.87505403613864,462.7086754247375,109.64735966820587,41.54208595655302,18.483048751680165,62.37133000108954,7.7223188643497265,3.6852448922357963,169.29507635054833,471.6359022202641,102.94078520953134,39.97524296532278,18.11067867891987,55.06342105922549,8.781675116456604,4.466476221148555,0.0,0.0,0.0,0.0,765.0,624.0,1539.0,69.0,0.0,0.0,0.0,0.0,2427.0,267.0,987.0,1347.0,0.0,0.0,0.0,0.0,2766.0,627.0,2790.0,1347.0,model4,19
146947,2015-04-27 15:00:00,51,173.7614576429086,411.7933015367398,88.63257009498052,42.20686856138915,18.990979697584997,73.68393136745911,15.827807060400383,5.035768401550653,169.75563068825917,457.2384839257479,98.46106304466501,40.622498848005996,18.876906660704353,63.9762757521756,12.181603200006245,4.757507459665237,0.0,0.0,0.0,0.0,768.0,627.0,1542.0,72.0,0.0,0.0,0.0,0.0,2430.0,270.0,990.0,1350.0,0.0,0.0,0.0,0.0,2769.0,630.0,2793.0,1350.0,model4,19
146948,2015-04-27 18:00:00,51,168.88966553792633,447.7604169459798,93.63552885683733,36.07285164605138,2.9731134856907637,69.42826931169282,6.565190321099754,4.88254708507585,165.8537335581161,449.9703211205113,97.7344876269979,39.611830204433645,14.921315633261447,58.998773620835614,12.446506051144313,4.722843996928753,0.0,0.0,0.0,0.0,771.0,630.0,1545.0,75.0,0.0,0.0,0.0,0.0,2433.0,273.0,993.0,1353.0,0.0,0.0,0.0,0.0,2772.0,633.0,2796.0,1353.0,model4,19
146949,2015-04-27 21:00:00,51,166.18614946163828,434.3746520774455,99.79383573188774,42.44650744186595,16.096819484425414,66.28170341212441,10.990401045642628,7.028102372766124,168.17808166965426,439.15926149622175,97.92732358797726,40.56707840146543,13.826679228865908,61.24996158746468,12.376861922759415,5.278228026214321,0.0,0.0,0.0,0.0,774.0,633.0,1548.0,78.0,0.0,0.0,0.0,0.0,2436.0,276.0,996.0,1356.0,0.0,0.0,0.0,0.0,2775.0,636.0,2799.0,1356.0,model4,19
146950,2015-04-28 00:00:00,51,168.93059396624827,396.71619882874984,101.66649369224747,41.16876412146669,12.500530712272502,35.71583543359018,10.34826966359025,2.454764928243722,169.4419666521817,422.66114234722494,95.93210709398767,40.47374794269385,12.28158199084732,57.61334498152012,11.127584684944617,5.129911526468514,0.0,0.0,0.0,0.0,777.0,636.0,1551.0,81.0,0.0,0.0,0.0,0.0,2439.0,279.0,999.0,1359.0,0.0,0.0,0.0,0.0,2778.0,639.0,2802.0,1359.0,model4,19
146951,2015-04-28 03:00:00,51,184.84422917403063,428.46686590815216,106.44246711102284,36.781429015645756,4.794249900584818,17.86201468876084,3.512481332042258,5.182817940805194,172.21265953496217,426.8295334400779,100.38458134799826,39.117388056257994,11.860779750382973,48.45805679181447,8.630546204836357,5.2422512689263465,0.0,0.0,0.0,0.0,780.0,639.0,1554.0,84.0,0.0,0.0,0.0,0.0,2442.0,282.0,1002.0,1362.0,0.0,0.0,0.0,0.0,2781.0,642.0,2805.0,1362.0,model4,19
146952,2015-04-28 06:00:00,51,164.254484204295,503.5215417561851,112.73879434604083,45.51471679376232,11.342790125081088,55.55861700356035,11.009851232272974,4.5988746980255755,171.05386420155438,440.76981464262934,105.16039772029914,41.477854343185726,13.238563311830763,57.494407729221685,9.644166157910982,5.4357584809858945,0.0,0.0,0.0,0.0,783.0,642.0,1557.0,87.0,0.0,0.0,0.0,0.0,2445.0,285.0,1005.0,1365.0,0.0,0.0,0.0,0.0,2784.0,645.0,2808.0,1365.0,model4,19
146953,2015-04-28 09:00:00,51,179.30238793946504,425.8700880297085,108.29932763953131,42.175238061650695,4.4509433446831235,69.55299891586259,11.85706711275497,2.6101738158669225,174.33292382101104,438.64367363069505,107.28677069721,41.41003699813191,11.494130714900422,58.57353774445396,9.30108857941742,4.655873290232774,0.0,0.0,0.0,0.0,786.0,645.0,1560.0,90.0,0.0,0.0,0.0,0.0,2448.0,288.0,1008.0,1368.0,0.0,0.0,0.0,0.0,2787.0,648.0,2811.0,1368.0,model4,19
146954,2015-04-28 12:00:00,51,178.92879337389604,473.67734937290544,94.56437947982681,45.11568930379199,8.037104021738925,26.00477877748976,13.677327981599342,7.486677391819974,176.83247367292293,457.8839612667339,105.51124214410483,42.39676829371324,10.31665268765699,52.66254461484922,11.538721853228191,5.782693045996545,0.0,0.0,0.0,0.0,789.0,648.0,1563.0,93.0,0.0,0.0,0.0,0.0,2451.0,291.0,1011.0,1371.0,0.0,0.0,0.0,0.0,2790.0,651.0,2814.0,1371.0,model4,19
146955,2015-04-28 15:00:00,51,157.6450368369867,471.81444437529973,91.21244592143364,37.656945206426585,14.0631603449663,47.76547622200896,8.658125679610567,5.258930748447684,170.03267558866193,468.7208558835207,101.70373684670754,42.61564734140844,13.064188780934357,53.09389377666868,13.573417784166367,5.573078109397692,0.0,0.0,0.0,0.0,792.0,651.0,1566.0,96.0,0.0,0.0,0.0,0.0,2454.0,294.0,1014.0,1374.0,0.0,0.0,0.0,0.0,2793.0,654.0,2817.0,1374.0,model4,19
146956,2015-04-28 18:00:00,51,180.18132424092133,500.63889215570913,108.19737065225415,40.664776732955346,10.617971341822901,57.876952464440876,14.231604135682396,4.925956558624447,174.01438559781852,468.0001934834017,100.56838092326086,41.4031623262067,13.017969101992973,53.044859387427,13.26298265885762,5.363550665756771,0.0,0.0,0.0,0.0,795.0,654.0,1569.0,99.0,0.0,0.0,0.0,0.0,2457.0,297.0,1017.0,1377.0,0.0,0.0,0.0,0.0,2796.0,657.0,2820.0,1377.0,model4,19
